date,lth_supply
2020-10-30,14024904.63719406
2020-10-31,14019934.62652704
2020-11-01,14011936.39995583
2020-11-02,13973262.81783164
2020-11-03,13843056.33282716
2020-11-04,13847871.53119234
2020-11-05,13787592.32474066
2020-11-06,13780337.07135845
2020-11-07,13787645.77018345
2020-11-08,13781328.44540946
2020-11-09,13766045.30965669
2020-11-10,13765082.09855907
2020-11-11,13761598.65849531
2020-11-12,13751001.88018184
2020-11-13,13738197.98223035
2020-11-14,13731385.24991771
2020-11-15,13728006.44088307
2020-11-16,13715767.4938011
2020-11-17,13697014.93601574
2020-11-18,13669723.62403919
2020-11-19,13660801.55903739
2020-11-20,13667159.91359085
2020-11-21,13673296.98422634
2020-11-22,13667128.16661292
2020-11-23,13660073.00457993
2020-11-24,13623431.11991454
2020-11-25,13621628.89208941
2020-11-26,13582189.55363858
2020-11-27,13567609.39312247
2020-11-28,13576404.77210087
2020-11-29,13571843.35505271
2020-11-30,13550031.48121353
2020-12-01,13535253.49228535
2020-12-02,13535977.62867426
2020-12-03,13511189.39334472
2020-12-04,13498393.57778884
2020-12-05,13503039.86321701
2020-12-06,13497332.11442987
2020-12-07,13481534.37657059
2020-12-08,13469946.28568882
2020-12-09,13459522.78247465
2020-12-10,13432009.28974071
2020-12-11,13418558.56811948
2020-12-12,13400310.34360878
2020-12-13,13324683.49235725
2020-12-14,13311615.41280318
2020-12-15,13303435.75829044
2020-12-16,13267396.46238712
2020-12-17,13232040.22479829
2020-12-18,13205074.00444636
2020-12-19,13192276.69845424
2020-12-20,13154063.72590702
2020-12-21,13136213.40462438
2020-12-22,13063131.69947018
2020-12-23,12998916.98890341
2020-12-24,12979614.56994729
2020-12-25,12979781.57304709
2020-12-26,12971473.48436168
2020-12-27,12950015.6766241
2020-12-28,12798789.74280491
2020-12-29,12786832.42697355
2020-12-30,12782747.38309125
2020-12-31,12779695.43027723
2021-01-01,12770000.8459757
2021-01-02,12708384.54584574
2021-01-03,12677300.08768474
2021-01-04,12641235.96210104
2021-01-05,12689802.49019708
2021-01-06,12677718.03950138
2021-01-07,12636367.20850977
2021-01-08,12606667.8866771
2021-01-09,12591401.43899455
2021-01-10,12575835.32446737
2021-01-11,12548007.75737733
2021-01-12,12539081.64834494
2021-01-13,12534954.76120739
2021-01-14,12521461.42734756
2021-01-15,12499330.2034938
2021-01-16,12496952.23843706
2021-01-17,12492708.24774915
2021-01-18,12482344.63266421
2021-01-19,12485674.19537838
2021-01-20,12498746.60883023
2021-01-21,12494459.03713468
2021-01-22,12494857.62278427
2021-01-23,12499179.7223381
2021-01-24,12497856.90987591
2021-01-25,12494603.81118369
2021-01-26,12496445.23603522
2021-01-27,12455005.97710802
2021-01-28,12455639.36186373
2021-01-29,12440752.41213429
2021-01-30,12436426.57485047
2021-01-31,12417165.24117544
2021-02-01,12418576.49261136
2021-02-02,12437473.82363213
2021-02-03,12441410.96208819
2021-02-04,12436563.90785306
2021-02-05,12427859.63049051
2021-02-06,12435559.44215055
2021-02-07,12428015.00366489
2021-02-08,12413600.87828551
2021-02-09,12399030.86642547
2021-02-10,12382114.98222623
2021-02-11,12380460.1349474
2021-02-12,12371387.83517248
2021-02-13,12370578.93218678
2021-02-14,12364314.78936153
2021-02-15,12361703.80666132
2021-02-16,12362990.2221707
2021-02-17,12352569.03319156
2021-02-18,12336535.15172376
2021-02-19,12313686.35252377
2021-02-20,12295739.44787797
2021-02-21,12287840.51202947
2021-02-22,12270949.81982161
2021-02-23,12241604.8842219
2021-02-24,12217739.55279532
2021-02-25,12202007.27745493
2021-02-26,12190604.45439688
2021-02-27,12190527.63452223
2021-02-28,12189112.68885933
2021-03-01,12185165.63814505
2021-03-02,12169442.74560287
2021-03-03,12186096.18445041
2021-03-04,12182074.98556188
2021-03-05,12171373.00202662
2021-03-06,12176301.38484149
2021-03-07,12175333.9272182
2021-03-08,12156151.2305643
2021-03-09,12157988.97089446
2021-03-10,12155246.44820795
2021-03-11,12145050.69353015
2021-03-12,12141032.03771192
2021-03-13,12163843.85243275
2021-03-14,12147708.42269651
2021-03-15,12142416.90736288
2021-03-16,12139785.50220022
2021-03-17,12168812.01109657
2021-03-18,12167623.53238383
2021-03-19,12166308.23916809
2021-03-20,12164053.06618401
2021-03-21,12163040.44205865
2021-03-22,12148815.6903282
2021-03-23,12168623.6359683
2021-03-24,12165310.22045719
2021-03-25,12164350.52785074
2021-03-26,12168777.62306404
2021-03-27,12169352.43475882
2021-03-28,12167257.72471488
2021-03-29,12166099.74266559
2021-03-30,12167102.68294192
2021-03-31,12163734.61076833
2021-04-01,12146880.05565367
2021-04-02,12148642.91602979
2021-04-03,12151901.75680001
2021-04-04,12154849.50964976
2021-04-05,12160741.2513997
2021-04-06,12091907.23981604
2021-04-07,12203974.35981895
2021-04-08,12213949.54649568
2021-04-09,12235026.0307822
2021-04-10,12238114.834106
2021-04-11,12228908.36238502
2021-04-12,12218719.4605897
2021-04-13,12216970.92411245
2021-04-14,12203231.60666178
2021-04-15,12193147.62725814
2021-04-16,12209109.76341698
2021-04-17,12206142.54564627
2021-04-18,12115937.16116647
2021-04-19,12118511.64349986
2021-04-20,12113102.53778962
2021-04-21,12119766.41832231
2021-04-22,12124992.83629004
2021-04-23,12120960.59162705
2021-04-24,12120902.46325286
2021-04-25,12118123.77576959
2021-04-26,12116750.22840349
2021-04-27,12099712.62749923
2021-04-28,12116004.28418619
2021-04-29,12101124.06572418
2021-04-30,12097379.14029471
2021-05-01,12115039.72425894
2021-05-02,12112521.09345177
2021-05-03,12108569.48341696
2021-05-04,12108981.89238156
2021-05-05,12124545.61174165
2021-05-06,12122767.80125999
2021-05-07,12116523.88367287
2021-05-08,12128027.04955568
2021-05-09,12124222.01074326
2021-05-10,12119008.25285579
2021-05-11,12121773.93359486
2021-05-12,12110900.23419809
2021-05-13,12103433.05516433
2021-05-14,12114604.44352806
2021-05-15,12112484.80343847
2021-05-16,12117036.08243652
2021-05-17,12219695.54358751
2021-05-18,12217078.75585799
2021-05-19,12189928.93779313
2021-05-20,12185967.71698809
2021-05-21,12194042.83166021
2021-05-22,12220299.31412059
2021-05-23,12214382.3080606
2021-05-24,12193625.76454242
2021-05-25,12218227.13006513
2021-05-26,12276125.32564269
2021-05-27,12361924.8559975
2021-05-28,12399437.25555748
2021-05-29,12403971.07404429
2021-05-30,12401333.19594934
2021-05-31,12429578.29315584
2021-06-01,12546728.75197547
2021-06-02,12556150.34223757
2021-06-03,12557078.62828961
2021-06-04,12580028.44111795
2021-06-05,12595619.91049533
2021-06-06,12630028.66126714
2021-06-07,12648047.71409424
2021-06-08,12674400.58211588
2021-06-09,12692741.90606461
2021-06-10,12706275.97252937
2021-06-11,12737597.51742513
2021-06-12,12808556.42427767
2021-06-13,12883939.28445651
2021-06-14,12907199.87060337
2021-06-15,12929953.66647785
2021-06-16,12958894.79085578
2021-06-17,12968403.59820496
2021-06-18,13016536.1524217
2021-06-19,13046084.55077867
2021-06-20,13052298.81960885
2021-06-21,13051606.20536674
2021-06-22,13058680.57109703
2021-06-23,13083304.8773592
2021-06-24,13085764.22558434
2021-06-25,13102333.31441899
2021-06-26,13116461.55716421
2021-06-27,13120702.71392695
2021-06-28,13121302.100731
2021-06-29,13126260.30037891
2021-06-30,13133102.8624559
2021-07-01,13155740.08608279
2021-07-02,13169680.13664149
2021-07-03,13187133.18122767
2021-07-04,13199695.66086461
2021-07-05,13211822.45395395
2021-07-06,13220504.23917061
2021-07-07,13225015.56630623
2021-07-08,13236823.74506981
2021-07-09,13252356.20831444
2021-07-10,13280929.41362292
2021-07-11,13289009.84638627
2021-07-12,13276118.45406163
2021-07-13,13287033.49963214
2021-07-14,13371696.3301871
2021-07-15,13421115.15121818
2021-07-16,13442957.09520447
2021-07-17,13451775.11495585
2021-07-18,13473055.07358629
2021-07-19,13475853.88493577
2021-07-20,13469814.19346154
2021-07-21,13472753.47212349
2021-07-22,13477768.85531227
2021-07-23,13535649.19979343
2021-07-24,13561701.28715854
2021-07-25,13614091.27016222
2021-07-26,13575872.04016191
2021-07-27,13551585.15765307
2021-07-28,13605062.53717544
2021-07-29,13521592.99846221
2021-07-30,13564823.58760149
2021-07-31,13584063.4775074
2021-08-01,13591059.25645399
2021-08-02,13595109.64979811
2021-08-03,13608159.48083984
2021-08-04,13618955.40992694
2021-08-05,13625437.98263507
2021-08-06,13626787.63508035
2021-08-07,13668019.29822706
2021-08-08,13674021.51689797
2021-08-09,13678695.03273392
2021-08-10,13694596.60881675
2021-08-11,13704507.28520333
2021-08-12,13720888.33725113
2021-08-13,13775365.27001108
2021-08-14,13798067.13395974
2021-08-15,13810763.58217716
2021-08-16,13826287.1331128
2021-08-17,13842059.43305176
2021-08-18,13907314.79393529
2021-08-19,13924834.84216025
2021-08-20,13929146.07506535
2021-08-21,13934584.14707822
2021-08-22,13941243.37883811
2021-08-23,13943864.65744869
2021-08-24,13950483.97454938
2021-08-25,13941009.75164082
2021-08-26,13934492.17465092
2021-08-27,13949884.35758353
2021-08-28,13973898.86173666
2021-08-29,14008246.90430382
2021-08-30,14005492.54118529
2021-08-31,14006909.83752655
2021-09-01,14010943.47166088
2021-09-02,14020676.23961387
2021-09-03,14041806.5372423
2021-09-04,14051099.59851359
2021-09-05,14057814.04245997
2021-09-06,14054817.41238527
2021-09-07,14052711.33543841
2021-09-08,14139361.29791421
2021-09-09,14136891.03567104
2021-09-10,14145897.34268217
2021-09-11,14151221.83463664
2021-09-12,14181213.92322192
2021-09-13,14191506.90937829
2021-09-14,14199772.79748629
2021-09-15,14203825.77889544
2021-09-16,14235216.39992742
2021-09-17,14248348.3714831
2021-09-18,14268970.46621273
2021-09-19,14276006.49995837
2021-09-20,14342030.47482427
2021-09-21,14358052.92196158
2021-09-22,14362574.39024429
2021-09-23,14369997.82435975
2021-09-24,14410042.52244661
2021-09-25,14446250.58478328
2021-09-26,14367258.68721251
2021-09-27,14390241.67524213
2021-09-28,14397418.49325046
2021-09-29,14418856.5455395
2021-09-30,14421970.48726341
2021-10-01,14478398.60955532
2021-10-02,14494512.13211249
2021-10-03,14497813.59143856
2021-10-04,14492781.57897877
2021-10-05,14499426.98749979
2021-10-06,14520192.27517955
2021-10-07,14525513.57548716
2021-10-08,14534945.44972839
2021-10-09,14613733.24569529
2021-10-10,14620556.82085639
2021-10-11,14625490.00115824
2021-10-12,14621843.12901132
2021-10-13,14630140.92846329
2021-10-14,14669919.19322362
2021-10-15,14673682.7909715
2021-10-16,14688543.22005828
2021-10-17,14697298.81634738
2021-10-18,14689006.72946394
2021-10-19,14662027.33468964
2021-10-20,14650947.42357067
2021-10-21,14700751.64883512
2021-10-22,14717839.65250778
2021-10-23,14736355.9641248
2021-10-24,14685939.5603074
2021-10-25,14679693.19736344
2021-10-26,14685396.21702236
2021-10-27,14703182.34198853
2021-10-28,14711726.36306479
2021-10-29,14715679.57710059
2021-10-30,14721226.04097432
2021-10-31,14740329.38850287
2021-11-01,14717142.28200743
2021-11-02,14678483.01762113
2021-11-03,14657102.6010011
2021-11-04,14658575.55172869
2021-11-05,14663353.68875675
2021-11-06,14660712.99350194
2021-11-07,14662332.75714833
2021-11-08,14648741.01458506
2021-11-09,14649974.45994021
2021-11-10,14643824.45098347
2021-11-11,14648808.65462538
2021-11-12,14656200.89945532
2021-11-13,14656941.87130445
2021-11-14,14656648.68131854
2021-11-15,14660140.10851959
2021-11-16,14623609.09119496
2021-11-17,14620887.93961633
2021-11-18,14614516.37496781
2021-11-19,14617279.40743441
2021-11-20,14628956.56252245
2021-11-21,14633889.50895673
2021-11-22,14627210.57649319
2021-11-23,14629324.42625864
2021-11-24,14632781.93643684
2021-11-25,14560614.46950055
2021-11-26,14573280.52358947
2021-11-27,14578757.8115213
2021-11-28,14573004.61046693
2021-11-29,14563486.37894105
2021-11-30,14567558.41125334
2021-12-01,14558667.18972768
2021-12-02,14567807.23711158
2021-12-03,14574466.22492091
2021-12-04,14639246.15842158
2021-12-05,14636668.93403432
2021-12-06,14628295.25725113
2021-12-07,14591291.9365276
2021-12-08,14591371.84628852
2021-12-09,14586671.67200309
2021-12-10,14577164.7786875
2021-12-11,14575665.46322741
2021-12-12,14576341.97470909
2021-12-13,14573659.60969231
2021-12-14,14555992.72892702
2021-12-15,14552085.30787331
2021-12-16,14543522.34066056
2021-12-17,14542128.77362855
2021-12-18,14548803.35343581
2021-12-19,14573508.8222545
2021-12-20,14567263.04940992
2021-12-21,14568481.33368768
2021-12-22,14567408.89718986
2021-12-23,14547779.28173239
2021-12-24,14559173.52939999
2021-12-25,14556986.32733689
2021-12-26,14549612.70450858
2021-12-27,14558320.98457247
2021-12-28,14590262.23020817
2021-12-29,14648932.18554418
2021-12-30,14683872.06706015
2021-12-31,14777168.38735453
2022-01-01,14780337.06301515
2022-01-02,14791324.82308779
2022-01-03,14787589.54809849
2022-01-04,14780959.8227181
2022-01-05,14774228.88084183
2022-01-06,14757969.57886788
2022-01-07,14756296.21239316
2022-01-08,14759520.18422313
2022-01-09,14762073.36199487
2022-01-10,14762229.94541649
2022-01-11,14768838.80791766
2022-01-12,14769808.11542487
2022-01-13,14791813.37062539
2022-01-14,14791471.27204807
2022-01-15,14795283.73117916
2022-01-16,14807104.46272765
2022-01-17,14808489.73155835
2022-01-18,14811658.34798392
2022-01-19,14804932.77542852
2022-01-20,14810109.21078617
2022-01-21,14804501.33598854
2022-01-22,14796500.09811743
2022-01-23,14792257.08768275
2022-01-24,14783361.18873921
2022-01-25,14778485.91291476
2022-01-26,14782263.86547328
2022-01-27,14776509.01682186
2022-01-28,14785355.56565565
2022-01-29,14785397.65539359
2022-01-30,14785111.78120068
2022-01-31,14784563.56049851
2022-02-01,14691117.16922977
2022-02-02,14701596.53465153
2022-02-03,14705912.41432827
2022-02-04,14718202.03604996
2022-02-05,14726974.25789345
2022-02-06,14730847.35567361
2022-02-07,14726099.89862035
2022-02-08,14725247.14488633
2022-02-09,14726962.45318412
2022-02-10,14727445.33314782
2022-02-11,14725361.79654451
2022-02-12,14729380.3201923
2022-02-13,14730494.44220548
2022-02-14,14731800.79932051
2022-02-15,14728907.57779294
2022-02-16,14731118.33772817
2022-02-17,14735155.68064357
2022-02-18,14745151.61426613
2022-02-19,14748727.65184681
2022-02-20,14749189.01490776
2022-02-21,14739267.77697539
2022-02-22,14743338.42836536
2022-02-23,14735078.21933485
2022-02-24,14736252.62187412
2022-02-25,14729346.95709949
2022-02-26,14732774.64211546
2022-02-27,14728667.73276521
2022-02-28,14578505.96366474
2022-03-01,14573702.83048964
2022-03-02,14578671.61440392
2022-03-03,14568114.70654453
2022-03-04,14564024.61240883
2022-03-05,14568102.66917351
2022-03-06,14570024.6299096
2022-03-07,14562908.93219174
2022-03-08,14553600.1019828
2022-03-09,14551555.82312393
2022-03-10,14555432.95029084
2022-03-11,14534699.68468871
2022-03-12,14537084.81281889
2022-03-13,14538427.36362156
2022-03-14,14545372.27062325
2022-03-15,14552681.20586245
2022-03-16,14565080.34006118
2022-03-17,14542507.3131035
2022-03-18,14548898.17103312
2022-03-19,14557442.08397161
2022-03-20,14562951.1012819
2022-03-21,14555985.44467083
2022-03-22,14562626.44312539
2022-03-23,14570952.68820433
2022-03-24,14588033.24336037
2022-03-25,14541572.51780368
2022-03-26,14559707.33727687
2022-03-27,14562351.28626709
2022-03-28,14599434.84586187
2022-03-29,14593176.86060688
2022-03-30,14602045.39628222
2022-03-31,14601369.04737385
2022-04-01,14598821.77997976
2022-04-02,14605403.39996171
2022-04-03,14609110.28726629
2022-04-04,14603384.40162207
2022-04-05,14605285.46448856
2022-04-06,14607037.4521901
2022-04-07,14652493.23523783
2022-04-08,14656033.39519317
2022-04-09,14673814.97213874
2022-04-10,14681030.90067572
2022-04-11,14678511.03646775
2022-04-12,14659900.55118918
2022-04-13,14666789.04192898
2022-04-14,14641247.06029277
2022-04-15,14646773.46218609
2022-04-16,14832219.97325249
2022-04-17,14839000.34689008
2022-04-18,14840883.83001293
2022-04-19,14852726.66460804
2022-04-20,14865719.19068268
2022-04-21,14836111.35438451
2022-04-22,14849248.99895047
2022-04-23,14856695.51794451
2022-04-24,14859646.97879789
2022-04-25,14859466.5286327
2022-04-26,14855689.05852671
2022-04-27,14862106.44672745
2022-04-28,14865769.13323212
2022-04-29,14903787.93130865
2022-04-30,14908883.61585068
2022-05-01,14910549.71673346
2022-05-02,14896453.80618141
2022-05-03,14888726.6802801
2022-05-04,14897105.38270703
2022-05-05,14906902.05109282
2022-05-06,14908718.03544574
2022-05-07,14919309.62733328
2022-05-08,14924122.65502339
2022-05-09,14909793.85631569
2022-05-10,14913837.06397149
2022-05-11,14900519.70138136
2022-05-12,14888324.53883309
2022-05-13,14878229.17426044
2022-05-14,14846587.6589276
2022-05-15,14852680.09912101
2022-05-16,14843913.69783281
2022-05-17,14839406.70076699
2022-05-18,14844544.06666978
2022-05-19,14829516.21130385
2022-05-20,14827755.26363578
2022-05-21,14831173.56809764
2022-05-22,14836656.5097068
2022-05-23,14830815.88695118
2022-05-24,14830001.70891514
2022-05-25,14834938.28931418
2022-05-26,14858283.46885986
2022-05-27,14879283.332153
2022-05-28,14882553.37898822
2022-05-29,14886448.11973306
2022-05-30,14884898.55516861
2022-05-31,14889752.7411587
2022-06-01,14879402.20779345
2022-06-02,14851709.64724245
2022-06-03,14854634.71127909
2022-06-04,14872799.94296414
2022-06-05,14875488.47109461
2022-06-06,14874931.15452135
2022-06-07,14848712.13555299
2022-06-08,14896602.54300211
2022-06-09,14880990.02707333
2022-06-10,14875412.70759606
2022-06-11,14870031.65769917
2022-06-12,14864288.49670735
2022-06-13,14831797.98121419
2022-06-14,14805149.93483027
2022-06-15,14760139.53853538
2022-06-16,14756623.5351849
2022-06-17,14670135.01262206
2022-06-18,14653407.33442071
2022-06-19,14648539.66837222
2022-06-20,14645414.03889426
2022-06-21,14635570.69921627
2022-06-22,14630699.2526752
2022-06-23,14635918.761904
2022-06-24,14630765.25163428
2022-06-25,14643327.12464021
2022-06-26,14655849.19935998
2022-06-27,14658761.39713992
2022-06-28,14657001.85927196
2022-06-29,14656925.65376963
2022-06-30,14637973.7069804
2022-07-01,14642230.35405133
2022-07-02,14641455.46306126
2022-07-03,14642206.23522862
2022-07-04,14645434.66738632
2022-07-05,14648372.31307665
2022-07-06,14737587.18667615
2022-07-07,14739859.88568294
2022-07-08,14743578.77904622
2022-07-09,14750302.65177479
2022-07-10,14753502.58616286
2022-07-11,14722703.14126768
2022-07-12,14729454.33606498
2022-07-13,14745523.1399007
2022-07-14,14737999.32014508
2022-07-15,14711097.16171717
2022-07-16,14722628.08802562
2022-07-17,14725506.19522918
2022-07-18,14723383.0150043
2022-07-19,14669201.29070197
2022-07-20,14669944.02090041
2022-07-21,14620049.82162713
2022-07-22,14604135.6617417
2022-07-23,14602069.73474243
2022-07-24,14603250.85645272
2022-07-25,14601604.99089573
2022-07-26,14605219.68407131
2022-07-27,14611479.83833244
2022-07-28,14620204.90290654
2022-07-29,14624681.80307427
2022-07-30,14630631.78936796
2022-07-31,14629904.78667603
2022-08-01,14634168.45011361
2022-08-02,14861092.84285046
2022-08-03,14868921.6574564
2022-08-04,14874445.90303145
2022-08-05,14894576.30853104
2022-08-06,14900595.22050681
2022-08-07,14900564.03946316
2022-08-08,14901466.93331947
2022-08-09,14900403.87777312
2022-08-10,14892828.16197628
2022-08-11,14899443.55902573
2022-08-12,14904210.90501476
2022-08-13,14917725.3432786
2022-08-14,14920883.79000693
2022-08-15,14919076.65902649
2022-08-16,14922252.11506236
2022-08-17,14926267.6893112
2022-08-18,14936147.76971713
2022-08-19,14927857.87458518
2022-08-20,14963152.14224645
2022-08-21,14967325.24041411
2022-08-22,14964449.13791352
2022-08-23,14979538.92905235
2022-08-24,14989688.04799948
2022-08-25,14996053.60565164
2022-08-26,15000331.28687032
2022-08-27,15065076.51249311
2022-08-28,15063387.50176575
2022-08-29,15062628.51079175
2022-08-30,15063093.97354617
2022-08-31,15066332.15381093
2022-09-01,15068361.186498
2022-09-02,15078968.48411479
2022-09-03,15086828.94404687
2022-09-04,15088966.63672696
2022-09-05,15093938.79575971
2022-09-06,15092528.97244135
2022-09-07,15106448.51226114
2022-09-08,15110320.24601048
2022-09-09,15113307.22576026
2022-09-10,15117609.95357374
2022-09-11,15120152.64708988
2022-09-12,15119565.20156545
2022-09-13,15106663.47210362
2022-09-14,15103469.24768111
2022-09-15,15103635.47050445
2022-09-16,15115179.22222272
2022-09-17,15117120.86828015
2022-09-18,15117409.03548654
2022-09-19,15108391.76090819
2022-09-20,15107284.81305851
2022-09-21,15111026.0131154
2022-09-22,15120093.52181546
2022-09-23,15159039.37946745
2022-09-24,15176793.08930137
2022-09-25,15212425.49436453
2022-09-26,15212332.84208632
2022-09-27,15210125.68225161
2022-09-28,15207525.98615974
2022-09-29,15210723.76386031
2022-09-30,15210748.93281656
2022-10-01,15216914.11487085
2022-10-02,15223055.68104665
2022-10-03,15226478.75489157
2022-10-04,15229226.43457953
2022-10-05,15227829.94902198
2022-10-06,15233940.1433966
2022-10-07,15238352.06468162
2022-10-08,15236493.77474537
2022-10-09,15242659.8671664
2022-10-10,15244708.01129685
2022-10-11,15258945.68337986
2022-10-12,15274211.46458243
2022-10-13,15297878.84066345
2022-10-14,15325042.24146097
2022-10-15,15349517.92126707
2022-10-16,15368531.23520668
2022-10-17,15353040.7109915
2022-10-18,15318835.19834142
2022-10-19,15328458.8596917
2022-10-20,15335242.40610276
2022-10-21,15348463.92170026
2022-10-22,15345082.34498745
2022-10-23,15352656.56017922
2022-10-24,15354481.8446971
2022-10-25,15359067.92182298
2022-10-26,15357333.0814248
2022-10-27,15356800.59983578
2022-10-28,15361100.07026846
2022-10-29,15371542.28807544
2022-10-30,15372533.47269238
2022-10-31,15373327.56031201
2022-11-01,15378929.43379101
2022-11-02,15388987.51355888
2022-11-03,15392226.18968459
2022-11-04,15359244.48213573
2022-11-05,15372003.26509426
2022-11-06,15384113.84849452
2022-11-07,15353939.13635258
2022-11-08,15362326.7335914
2022-11-09,15328907.39034269
2022-11-10,15312243.88245236
2022-11-11,15288387.56002671
2022-11-12,15258979.44241156
2022-11-13,15258453.89579744
2022-11-14,15245539.84746508
2022-11-15,15265116.04139856
2022-11-16,15249407.67848904
2022-11-17,15249561.37126418
2022-11-18,15138955.0744628
2022-11-19,15184992.3055401
2022-11-20,15200031.45515783
2022-11-21,15201587.78913092
2022-11-22,15192855.0975195
2022-11-23,15153451.08279691
2022-11-24,15157395.47161274
2022-11-25,15160832.22743396
2022-11-26,15166376.14229681
2022-11-27,15177018.367267
2022-11-28,15166599.64213969
2022-11-29,15169884.04381998
2022-11-30,15177083.83035491
2022-12-01,15177314.77769433
2022-12-02,15185752.86267242
2022-12-03,15202985.70974964
2022-12-04,15204287.00568536
2022-12-05,15179494.28890817
2022-12-06,15201175.39872297
2022-12-07,15205380.44660393
2022-12-08,15207685.53295621
2022-12-09,15207517.76962092
2022-12-10,15218051.19820213
2022-12-11,15214248.37796677
2022-12-12,15212692.39658633
2022-12-13,15209718.08604388
2022-12-14,15198239.81986072
2022-12-15,15202320.05716101
2022-12-16,15206700.32986215
2022-12-17,15213475.45608378
2022-12-18,15213807.58367312
2022-12-19,15211184.93667743
2022-12-20,15214599.94869666
2022-12-21,15258006.62893739
2022-12-22,15257927.39253388
2022-12-23,15275553.45390768
2022-12-24,15329370.21304399
2022-12-25,15325575.49763704
2022-12-26,15330651.05990334
2022-12-27,15335364.34812038
2022-12-28,15304614.47132122
2022-12-29,15290782.45369507
2022-12-30,15289833.19445594
2022-12-31,15267855.16568098
2023-01-01,15271789.74878816
2023-01-02,15271031.96990761
2023-01-03,15266862.57665365
2023-01-04,15260244.97726428
2023-01-05,15235378.55240559
2023-01-06,15233435.22224192
2023-01-07,15232213.49986018
2023-01-08,15232830.77679578
2023-01-09,15231030.54374588
2023-01-10,15223479.90188017
2023-01-11,15228524.15812473
2023-01-12,15233544.50674731
2023-01-13,15233582.84976651
2023-01-14,15234457.60638793
2023-01-15,15232916.00430035
2023-01-16,15222692.95367635
2023-01-17,15220695.64591828
2023-01-18,15215888.88948017
2023-01-19,15207675.86042032
2023-01-20,15207891.3163421
2023-01-21,15225381.99131934
2023-01-22,15228213.22440505
2023-01-23,15223587.92564639
2023-01-24,15225681.87157353
2023-01-25,15226778.1432499
2023-01-26,15167329.36279688
2023-01-27,15140770.18836585
2023-01-28,15147220.58735501
2023-01-29,15147667.59062818
2023-01-30,15147708.33300027
2023-01-31,15149784.01675042
2023-02-01,15154662.81331621
2023-02-02,15155168.81997907
2023-02-03,15150473.51350217
2023-02-04,15152189.88506769
2023-02-05,15152564.32433622
2023-02-06,15154020.53074561
2023-02-07,15153641.65537377
2023-02-08,15160690.5162087
2023-02-09,15160260.10385319
2023-02-10,15153813.94487807
2023-02-11,15163713.24183224
2023-02-12,15163730.58070371
2023-02-13,15165283.74664686
2023-02-14,15170556.36263822
2023-02-15,15169052.53864466
2023-02-16,15168515.00711788
2023-02-17,15167659.09541504
2023-02-18,15169909.32286411
2023-02-19,15167594.3896987
2023-02-20,15169431.56414223
2023-02-21,15176721.94250779
2023-02-22,15173610.88525152
2023-02-23,15175045.06797327
2023-02-24,15170457.47697778
2023-02-25,15171477.41324137
2023-02-26,15171400.41491638
2023-02-27,15166981.72803433
2023-02-28,15146337.07177176
2023-03-01,15128090.34346106
2023-03-02,15129115.56345082
2023-03-03,15131288.41351608
2023-03-04,15135340.5196929
2023-03-05,15125306.02753263
2023-03-06,15117453.59810859
2023-03-07,15062849.39101952
2023-03-08,15066565.72903431
2023-03-09,15080580.11144464
2023-03-10,15091068.58711465
2023-03-11,15100756.27882596
2023-03-12,15105710.19119984
2023-03-13,15089870.91647112
2023-03-14,15083239.95589208
2023-03-15,15066789.09286359
2023-03-16,15062629.97739751
2023-03-17,15065871.07264306
2023-03-18,15065200.74082398
2023-03-19,15062805.45772765
2023-03-20,15056408.85961253
2023-03-21,15068581.2103237
2023-03-22,15065358.7875891
2023-03-23,15055895.99711748
2023-03-24,15054038.08161953
2023-03-25,15054281.93181628
2023-03-26,15061406.95785645
2023-03-27,15062729.49512613
2023-03-28,15061691.01445464
2023-03-29,15064897.74140404
2023-03-30,14902205.2511788
2023-03-31,14898120.46985809
2023-04-01,14899374.68062985
2023-04-02,14904172.34732672
2023-04-03,14900904.01931428
2023-04-04,14895450.95901074
2023-04-05,14885694.60221431
2023-04-06,14876348.80440847
2023-04-07,14867739.44683535
2023-04-08,14974929.59142891
2023-04-09,14983285.50242236
2023-04-10,14975382.05065664
2023-04-11,14951693.67739259
2023-04-12,14941130.36081347
2023-04-13,14986700.39230516
2023-04-14,15021163.32703645
2023-04-15,15061506.29779947
2023-04-16,15108791.42560719
2023-04-17,15125206.39003265
2023-04-18,15155490.19515242
2023-04-19,15171276.35771188
2023-04-20,15204787.91308888
2023-04-21,15252887.31350915
2023-04-22,15341158.12011087
2023-04-23,15352214.94595515
2023-04-24,15364544.6893663
2023-04-25,15378917.85133311
2023-04-26,15417734.20355792
2023-04-27,15435384.23987889
2023-04-28,15437394.37888748
2023-04-29,15438655.70396123
2023-04-30,15443539.09431938
2023-05-01,15448709.50938707
2023-05-02,15583065.09891528
2023-05-03,15588295.85526486
2023-05-04,15598177.22834044
2023-05-05,15609392.56970457
2023-05-06,15620503.20156509
2023-05-07,15500540.65954845
2023-05-08,15484285.63967368
2023-05-09,15490735.62041206
2023-05-10,15491508.52797407
2023-05-11,15489247.58193061
2023-05-12,15481861.71288775
2023-05-13,15493361.29014114
2023-05-14,15493542.86936115
2023-05-15,15473685.87839756
2023-05-16,15479840.59973108
2023-05-17,15499248.17834725
2023-05-18,15516167.83719071
2023-05-19,15528653.5876229
2023-05-20,15538104.02575346
