date,addresses_nonzero_balance
2024-01-09,51591835.0
2024-01-10,51597280.0
2024-01-11,51604626.0
2024-01-12,51494804.0
2024-01-13,51622765.0
2024-01-14,51702189.0
2024-01-15,51683112.0
2024-01-16,51673004.0
2024-01-17,51721404.0
2024-01-18,51711827.0
2024-01-19,51754280.0
2024-01-20,51806688.0
2024-01-21,51867246.0
2024-01-22,51740101.0
2024-01-23,51714076.0
2024-01-24,51626506.0
2024-01-25,51368737.0
2024-01-26,51400536.0
2024-01-27,51365888.0
2024-01-28,51430361.0
2024-01-29,51379338.0
2024-01-30,51390768.0
2024-01-31,51365079.0
2024-02-01,51362346.0
2024-02-02,51397949.0
2024-02-03,51457300.0
2024-02-04,51453635.0
2024-02-05,51405990.0
2024-02-06,51343126.0
2024-02-07,51313518.0
2024-02-08,51297957.0
2024-02-09,51211843.0
2024-02-10,51162397.0
2024-02-11,51122675.0
2024-02-12,51056688.0
2024-02-13,51019464.0
2024-02-14,51051663.0
2024-02-15,51029360.0
2024-02-16,51050901.0
2024-02-17,51033247.0
2024-02-18,51049467.0
2024-02-19,51031791.0
2024-02-20,51041863.0
2024-02-21,51096152.0
2024-02-22,51152164.0
2024-02-23,51141802.0
2024-02-24,51131467.0
2024-02-25,51080325.0
2024-02-26,51087241.0
2024-02-27,51140487.0
2024-02-28,51216378.0
2024-02-29,51328388.0
2024-03-01,51358544.0
2024-03-02,51413509.0
2024-03-03,51455045.0
2024-03-04,51509771.0
2024-03-05,51439986.0
2024-03-06,51481964.0
2024-03-07,51467446.0
2024-03-08,51531207.0
2024-03-09,51537947.0
2024-03-10,51555365.0
2024-03-11,51405909.0
2024-03-12,51334851.0
2024-03-13,51231567.0
2024-03-14,51204575.0
2024-03-15,51276372.0
2024-03-16,51232434.0
2024-03-17,51216494.0
2024-03-18,51266357.0
2024-03-19,51281859.0
2024-03-20,51233490.0
2024-03-21,51279469.0
2024-03-22,51296286.0
2024-03-23,51250688.0
2024-03-24,51161303.0
2024-03-25,51133557.0
2024-03-26,51159611.0
2024-03-27,51193769.0
2024-03-28,51209713.0
2024-03-29,51262127.0
2024-03-30,51273771.0
2024-03-31,51343776.0
2024-04-01,51268163.0
2024-04-02,51244187.0
2024-04-03,51305866.0
2024-04-04,51237540.0
2024-04-05,51201497.0
2024-04-06,51201600.0
2024-04-07,51219492.0
2024-04-08,51263721.0
2024-04-09,51291503.0
2024-04-10,51402354.0
2024-04-11,51521972.0
2024-04-12,51617955.0
2024-04-13,51661683.0
2024-04-14,51704477.0
2024-04-15,51781428.0
2024-04-16,51818501.0
2024-04-17,51906739.0
2024-04-18,51981295.0
2024-04-19,52104060.0
2024-04-20,52193809.0
2024-04-21,52250950.0
2024-04-22,52289459.0
2024-04-23,52344718.0
2024-04-24,52351441.0
2024-04-25,52356477.0
2024-04-26,52435078.0
2024-04-27,52511677.0
2024-04-28,52513218.0
2024-04-29,52496304.0
2024-04-30,52533721.0
2024-05-01,52547253.0
2024-05-02,52526244.0
2024-05-03,52552259.0
2024-05-04,52614123.0
2024-05-05,52640312.0
2024-05-06,52648457.0
2024-05-07,52633358.0
2024-05-08,52638430.0
2024-05-09,52658405.0
2024-05-10,52710989.0
2024-05-11,52721703.0
2024-05-12,52690412.0
2024-05-13,52616680.0
2024-05-14,52595708.0
2024-05-15,52603513.0
2024-05-16,52612278.0
2024-05-17,52606134.0
2024-05-18,52577687.0
2024-05-19,52517211.0
2024-05-20,52505302.0
2024-05-21,52477649.0
2024-05-22,52457880.0
2024-05-23,52459438.0
2024-05-24,52479679.0
2024-05-25,52518661.0
2024-05-26,52551266.0
2024-05-27,52552798.0
2024-05-28,52529012.0
2024-05-29,52614543.0
2024-05-30,52675641.0
2024-05-31,52738753.0
2024-06-01,52805165.0
2024-06-02,52824877.0
2024-06-03,52830159.0
2024-06-04,52868355.0
2024-06-05,52931373.0
2024-06-06,52984585.0
2024-06-07,53058444.0
2024-06-08,53100973.0
2024-06-09,53132078.0
2024-06-10,53119750.0
2024-06-11,53102675.0
2024-06-12,53095347.0
2024-06-13,53137021.0
2024-06-14,53210454.0
2024-06-15,53201354.0
2024-06-16,53061542.0
2024-06-17,52949599.0
2024-06-18,52894830.0
2024-06-19,52903040.0
2024-06-20,52889104.0
2024-06-21,52893033.0
2024-06-22,52882407.0
2024-06-23,52871128.0
2024-06-24,52781705.0
2024-06-25,52750923.0
2024-06-26,52768058.0
2024-06-27,52746769.0
2024-06-28,52766794.0
2024-06-29,52755960.0
2024-06-30,52758169.0
2024-07-01,52759266.0
2024-07-02,52709280.0
2024-07-03,52661324.0
2024-07-04,52648166.0
2024-07-05,52670838.0
2024-07-06,52645938.0
2024-07-07,52632552.0
2024-07-08,52582778.0
2024-07-09,52523491.0
2024-07-10,52530791.0
2024-07-11,52549907.0
2024-07-12,52538614.0
2024-07-13,52554022.0
2024-07-14,52442900.0
2024-07-15,52380999.0
2024-07-16,52350924.0
2024-07-17,52318815.0
2024-07-18,52233834.0
2024-07-19,52227176.0
2024-07-20,52187080.0
2024-07-21,52181995.0
2024-07-22,52132552.0
2024-07-23,52161579.0
2024-07-24,52161481.0
2024-07-25,52187574.0
2024-07-26,52227694.0
2024-07-27,52249696.0
2024-07-28,52282666.0
2024-07-29,52270322.0
2024-07-30,52304090.0
2024-07-31,52304948.0
2024-08-01,52300899.0
2024-08-02,52293758.0
2024-08-03,52285088.0
2024-08-04,52276515.0
2024-08-05,52267255.0
2024-08-06,52248879.0
2024-08-07,52213170.0
2024-08-08,52242815.0
2024-08-09,52257409.0
2024-08-10,52272851.0
2024-08-11,52228260.0
2024-08-12,52163041.0
2024-08-13,52143236.0
2024-08-14,52177453.0
2024-08-15,52169815.0
2024-08-16,52192396.0
2024-08-17,52231613.0
2024-08-18,52278804.0
2024-08-19,52256901.0
2024-08-20,52300861.0
2024-08-21,52338511.0
2024-08-22,52357406.0
2024-08-23,52382451.0
2024-08-24,52420064.0
2024-08-25,52451576.0
2024-08-26,52426938.0
2024-08-27,52425116.0
2024-08-28,52394975.0
2024-08-29,52431440.0
2024-08-30,52383518.0
2024-08-31,52419095.0
2024-09-01,52420964.0
2024-09-02,52405064.0
2024-09-03,52435022.0
2024-09-04,52448088.0
2024-09-05,52469360.0
2024-09-06,52499707.0
2024-09-07,52531054.0
2024-09-08,52565130.0
2024-09-09,52505832.0
2024-09-10,52495456.0
2024-09-11,52522597.0
2024-09-12,52533655.0
2024-09-13,52496197.0
2024-09-14,52527996.0
2024-09-15,52522657.0
2024-09-16,52537037.0
2024-09-17,52499300.0
2024-09-18,52499066.0
2024-09-19,52506924.0
2024-09-20,52474133.0
2024-09-21,52504375.0
2024-09-22,52534295.0
2024-09-23,52470069.0
2024-09-24,52452289.0
2024-09-25,52461896.0
2024-09-26,52482321.0
2024-09-27,52512129.0
2024-09-28,52558162.0
2024-09-29,52545426.0
2024-09-30,52555131.0
2024-10-01,52543416.0
2024-10-02,52539753.0
2024-10-03,52556437.0
2024-10-04,52576561.0
2024-10-05,52647055.0
2024-10-06,52682427.0
2024-10-07,52688038.0
2024-10-08,52669588.0
2024-10-09,52695622.0
2024-10-10,52702136.0
2024-10-11,52684640.0
2024-10-12,52734428.0
2024-10-13,52736086.0
2024-10-14,52701049.0
2024-10-15,52641104.0
2024-10-16,52684731.0
2024-10-17,52674564.0
2024-10-18,52687842.0
2024-10-19,52694668.0
2024-10-20,52664181.0
2024-10-21,52647022.0
2024-10-22,52695245.0
2024-10-23,52670268.0
2024-10-24,52666371.0
2024-10-25,52636877.0
2024-10-26,52627434.0
2024-10-27,52620563.0
2024-10-28,52594955.0
2024-10-29,52587938.0
2024-10-30,52582781.0
2024-10-31,52563679.0
2024-11-01,52534655.0
2024-11-02,52554537.0
2024-11-03,52565942.0
2024-11-04,52502021.0
2024-11-05,52507892.0
2024-11-06,52498549.0
2024-11-07,52518554.0
2024-11-08,52526097.0
2024-11-09,52581433.0
2024-11-10,52601331.0
2024-11-11,52592017.0
2024-11-12,52601901.0
2024-11-13,52672267.0
2024-11-14,52695911.0
2024-11-15,52671158.0
2024-11-16,52667148.0
2024-11-17,52690635.0
2024-11-18,52669079.0
2024-11-19,52682852.0
2024-11-20,52725064.0
2024-11-21,52717429.0
2024-11-22,52757250.0
2024-11-23,52730726.0
2024-11-24,52694566.0
2024-11-25,52597057.0
2024-11-26,52603449.0
2024-11-27,52629721.0
2024-11-28,52687450.0
2024-11-29,52744884.0
2024-11-30,52746932.0
2024-12-01,52783756.0
2024-12-02,52729534.0
2024-12-03,52710712.0
2024-12-04,52696723.0
2024-12-05,52730910.0
2024-12-06,52730915.0
2024-12-07,52747871.0
2024-12-08,52666013.0
2024-12-09,52569735.0
2024-12-10,52525145.0
2024-12-11,52600142.0
2024-12-12,52643843.0
2024-12-13,52620916.0
2024-12-14,52661483.0
2024-12-15,52697656.0
2024-12-16,52667790.0
2024-12-17,52706597.0
2024-12-18,52674687.0
2024-12-19,52709630.0
2024-12-20,52738960.0
2024-12-21,52766431.0
2024-12-22,52726795.0
2024-12-23,52703197.0
2024-12-24,52705432.0
2024-12-25,52701328.0
2024-12-26,52676645.0
2024-12-27,52633138.0
2024-12-28,52655133.0
2024-12-29,52636443.0
2024-12-30,52572734.0
2024-12-31,52558596.0
2025-01-01,52553820.0
2025-01-02,52525524.0
2025-01-03,52552122.0
2025-01-04,52580380.0
2025-01-05,52585791.0
2025-01-06,52606892.0
2025-01-07,52615863.0
2025-01-08,52620887.0
2025-01-09,52632951.0
2025-01-10,52608770.0
2025-01-11,52643165.0
2025-01-12,52613585.0
2025-01-13,52609984.0
2025-01-14,52588978.0
2025-01-15,52609623.0
2025-01-16,52627090.0
2025-01-17,52637709.0
2025-01-18,52687841.0
2025-01-19,52730597.0
2025-01-20,52766586.0
2025-01-21,52696473.0
2025-01-22,52661692.0
2025-01-23,52638651.0
2025-01-24,52647940.0
2025-01-25,52676230.0
2025-01-26,52701717.0
2025-01-27,52659571.0
2025-01-28,52643016.0
2025-01-29,52643800.0
2025-01-30,52655413.0
2025-01-31,52697743.0
2025-02-01,52710613.0
2025-02-02,52656877.0
2025-02-03,52629977.0
2025-02-04,52579259.0
2025-02-05,52571723.0
2025-02-06,52574841.0
2025-02-07,52579334.0
2025-02-08,52609098.0
2025-02-09,52616786.0
2025-02-10,52548448.0
2025-02-11,52484634.0
2025-02-12,52487603.0
2025-02-13,52490607.0
2025-02-14,52512056.0
2025-02-15,52529571.0
2025-02-16,52549050.0
2025-02-17,52491811.0
2025-02-18,52424988.0
2025-02-19,52446447.0
2025-02-20,52471893.0
2025-02-21,52520212.0
2025-02-22,52553553.0
2025-02-23,52629844.0
2025-02-24,52626014.0
2025-02-25,52669179.0
2025-02-26,52690651.0
2025-02-27,52640107.0
2025-02-28,52604307.0
2025-03-01,52529041.0
2025-03-02,52552542.0
2025-03-03,52523601.0
2025-03-04,52568359.0
2025-03-05,52587731.0
2025-03-06,52589274.0
2025-03-07,52550695.0
2025-03-08,52597424.0
2025-03-09,52621977.0
2025-03-10,52628344.0
2025-03-11,52650567.0
2025-03-12,52686906.0
2025-03-13,52707786.0
2025-03-14,52710176.0
2025-03-15,52744523.0
2025-03-16,52718199.0
2025-03-17,52678147.0
2025-03-18,52694964.0
2025-03-19,52711902.0
2025-03-20,52702547.0
2025-03-21,52710560.0
2025-03-22,52740228.0
2025-03-23,52763140.0
2025-03-24,52736006.0
2025-03-25,52778990.0
2025-03-26,52788031.0
2025-03-27,52790745.0
2025-03-28,52770209.0
2025-03-29,52795550.0
2025-03-30,52804818.0
2025-03-31,52751018.0
2025-04-01,52718919.0
2025-04-02,52721958.0
2025-04-03,52720216.0
2025-04-04,52726949.0
2025-04-05,52725310.0
2025-04-06,52740396.0
2025-04-07,52743049.0
2025-04-08,52775069.0
2025-04-09,52808588.0
2025-04-10,52799514.0
2025-04-11,52813520.0
2025-04-12,52855532.0
2025-04-13,52872636.0
2025-04-14,52863795.0
2025-04-15,52858606.0
2025-04-16,52859070.0
2025-04-17,52854029.0
2025-04-18,52882094.0
2025-04-19,52898336.0
2025-04-20,52918621.0
2025-04-21,52924564.0
2025-04-22,52909053.0
2025-04-23,52966545.0
2025-04-24,52978931.0
2025-04-25,52960020.0
2025-04-26,53010922.0
2025-04-27,53025538.0
2025-04-28,52944064.0
2025-04-29,52994568.0
2025-04-30,53016944.0
2025-05-01,53038606.0
2025-05-02,52977369.0
2025-05-03,53014386.0
2025-05-04,53008781.0
2025-05-05,53023540.0
2025-05-06,53005669.0
2025-05-07,52968177.0
2025-05-08,52972046.0
2025-05-09,52980159.0
2025-05-10,53007468.0
2025-05-11,53031984.0
2025-05-12,53026584.0
2025-05-13,52981784.0
2025-05-14,52971217.0
2025-05-15,53013155.0
2025-05-16,52979162.0
2025-05-17,52937967.0
2025-05-18,52978686.0
2025-05-19,52988638.0
2025-05-20,53009341.0
2025-05-21,52993618.0
2025-05-22,52987897.0
2025-05-23,52963557.0
2025-05-24,52996222.0
2025-05-25,52988059.0
2025-05-26,52974802.0
2025-05-27,53020074.0
2025-05-28,53020948.0
2025-05-29,53049014.0
2025-05-30,53068323.0
2025-05-31,53085358.0
2025-06-01,53070418.0
2025-06-02,53035258.0
2025-06-03,52947908.0
2025-06-04,52952089.0
2025-06-05,52980337.0
2025-06-06,52967677.0
2025-06-07,53007887.0
2025-06-08,53019007.0
2025-06-09,52989464.0
2025-06-10,52960225.0
2025-06-11,52967894.0
2025-06-12,52979200.0
2025-06-13,52987631.0
2025-06-14,53008797.0
2025-06-15,53018935.0
2025-06-16,53030746.0
2025-06-17,53046208.0
2025-06-18,53067820.0
2025-06-19,53070549.0
2025-06-20,53077533.0
2025-06-21,53063021.0
2025-06-22,53063409.0
2025-06-23,53086853.0
2025-06-24,53051083.0
2025-06-25,53050530.0
2025-06-26,53060072.0
2025-06-27,53055812.0
2025-06-28,53045423.0
2025-06-29,53079289.0
2025-06-30,53073766.0
2025-07-01,53048849.0
2025-07-02,53052621.0
2025-07-03,53072958.0
2025-07-04,53106209.0
2025-07-05,53122351.0
2025-07-06,53121569.0
2025-07-07,53146673.0
2025-07-08,53090265.0
2025-07-09,53073267.0
2025-07-10,53078120.0
2025-07-11,53075952.0
2025-07-12,53091151.0
2025-07-13,53106230.0
2025-07-14,53118626.0
2025-07-15,53135465.0
2025-07-16,53187249.0
2025-07-17,53199009.0
2025-07-18,53220949.0
2025-07-19,53241053.0
2025-07-20,53236075.0
2025-07-21,53247137.0
2025-07-22,53272513.0
2025-07-23,53254823.0
2025-07-24,53275972.0
2025-07-25,53294968.0
2025-07-26,53318025.0
2025-07-27,53319769.0
2025-07-28,53323541.0
2025-07-29,53354969.0
2025-07-30,53377828.0
2025-07-31,53403704.0
2025-08-01,53418699.0
2025-08-02,53438547.0
2025-08-03,53445347.0
2025-08-04,53462389.0
2025-08-05,53457571.0
2025-08-06,53555632.0
2025-08-07,53581902.0
2025-08-08,53718881.0
2025-08-09,53767485.0
2025-08-10,53808821.0
2025-08-11,53814831.0
2025-08-12,53815666.0
2025-08-13,53849112.0
2025-08-14,53900543.0
2025-08-15,53948106.0
2025-08-16,53949668.0
2025-08-17,53964275.0
2025-08-18,53976024.0
2025-08-19,54005815.0
2025-08-20,54006755.0
2025-08-21,54025493.0
2025-08-22,54050123.0
2025-08-23,54039474.0
2025-08-24,54041926.0
2025-08-25,54061057.0
2025-08-26,54065725.0
2025-08-27,54078312.0
2025-08-28,54122696.0
2025-08-29,54166306.0
2025-08-30,54219520.0
2025-08-31,54240048.0
2025-09-01,54227987.0
2025-09-02,54241794.0
2025-09-03,54238499.0
2025-09-04,54230625.0
2025-09-05,54205787.0
2025-09-06,54245503.0
2025-09-07,54274459.0
2025-09-08,54257052.0
2025-09-09,54251807.0
2025-09-10,54287195.0
2025-09-11,54330048.0
2025-09-12,54362948.0
2025-09-13,54378675.0
2025-09-14,54419548.0
2025-09-15,54390130.0
2025-09-16,54381082.0
2025-09-17,54385294.0
2025-09-18,54396021.0
2025-09-19,54391059.0
2025-09-20,54464150.0
2025-09-21,54437760.0
2025-09-22,54397054.0
2025-09-23,54407893.0
2025-09-24,54395654.0
2025-09-25,54406676.0
2025-09-26,54437429.0
2025-09-27,54446159.0
2025-09-28,54433063.0
2025-09-29,54393464.0
2025-09-30,54397203.0
2025-10-01,54303645.0
2025-10-02,54313595.0
2025-10-03,54357001.0
2025-10-04,54344524.0
2025-10-05,54336967.0
2025-10-06,54354150.0
2025-10-07,54334423.0
2025-10-08,54331863.0
2025-10-09,54349498.0
2025-10-10,54416105.0
2025-10-11,54432059.0
2025-10-12,54391883.0
2025-10-13,54388492.0
2025-10-14,54397448.0
2025-10-15,54431472.0
2025-10-16,54448407.0
2025-10-17,54472948.0
2025-10-18,54520813.0
2025-10-19,54537955.0
2025-10-20,54541304.0
2025-10-21,54557079.0
2025-10-22,54558644.0
2025-10-23,54583565.0
2025-10-24,54605342.0
2025-10-25,54638448.0
2025-10-26,54668355.0
2025-10-27,54628343.0
2025-10-28,54636550.0
2025-10-29,54658257.0
2025-10-30,54685652.0
2025-10-31,54724637.0
2025-11-01,54736242.0
2025-11-02,54765676.0
2025-11-03,54757270.0
2025-11-04,54779937.0
2025-11-05,54788137.0
2025-11-06,54785719.0
2025-11-07,54804387.0
2025-11-08,54820352.0
2025-11-09,54847241.0
2025-11-10,54817844.0
2025-11-11,54801390.0
2025-11-12,54808369.0
2025-11-13,54830679.0
2025-11-14,54832219.0
2025-11-15,54761608.0
2025-11-16,54774868.0
2025-11-17,54773470.0
2025-11-18,54690839.0
2025-11-19,54669219.0
2025-11-20,54683480.0
2025-11-21,54702551.0
2025-11-22,54710611.0
2025-11-23,54718173.0
2025-11-24,54724870.0
2025-11-25,54732700.0
2025-11-26,54747468.0
2025-11-27,54770650.0
2025-11-28,54792889.0
2025-11-29,54812913.0
2025-11-30,54827076.0
2025-12-01,54820492.0
2025-12-02,54829901.0
2025-12-03,54842882.0
2025-12-04,54871637.0
2025-12-05,54886006.0
2025-12-06,54901517.0
2025-12-07,54927858.0
2025-12-08,54927179.0
2025-12-09,54924020.0
2025-12-10,54926933.0
2025-12-11,54960974.0
2025-12-12,54919255.0
2025-12-13,54949874.0
2025-12-14,54966715.0
2025-12-15,54972778.0
2025-12-16,54960293.0
2025-12-17,54969261.0
2025-12-18,54947353.0
2025-12-19,54955637.0
2025-12-20,54991811.0
2025-12-21,55013163.0
2025-12-22,55017882.0
2025-12-23,55037967.0
2025-12-24,55055713.0
2025-12-25,55079103.0
2025-12-26,55116960.0
2025-12-27,55151656.0
2025-12-28,55176477.0
2025-12-29,55185468.0
2025-12-30,55174019.0
2025-12-31,55204638.0
2026-01-01,55216937.0
2026-01-02,55231025.0
2026-01-03,55234955.0
2026-01-04,55242319.0
2026-01-05,55237752.0
2026-01-06,55241195.0
2026-01-07,55257466.0
2026-01-08,55282925.0
2026-01-09,55304528.0
2026-01-10,55324524.0
2026-01-11,55344478.0
2026-01-12,55340565.0
2026-01-13,55333399.0
2026-01-14,55309288.0
2026-01-15,55289494.0
2026-01-16,55301755.0
2026-01-17,55326039.0
2026-01-18,55347103.0
2026-01-19,55339798.0
2026-01-20,55340136.0
2026-01-21,55302534.0
2026-01-22,55330884.0
2026-01-23,55346750.0
2026-01-24,55363820.0
2026-01-25,55378045.0
2026-01-26,55364931.0
2026-01-27,55391378.0
2026-01-28,55405051.0
2026-01-29,55436127.0
2026-01-30,55466837.0
2026-01-31,55470051.0
2026-02-01,55487747.0
2026-02-02,55478173.0
2026-02-03,55486530.0
2026-02-04,55477325.0
2026-02-05,55502039.0
2026-02-06,55514551.0
2026-02-07,55534641.0
2026-02-08,55559705.0
2026-02-09,55526789.0
2026-02-10,55552496.0
2026-02-11,55554929.0
2026-02-12,55576940.0
2026-02-13,55599558.0
2026-02-14,55608262.0
2026-02-15,55631439.0
2026-02-16,55604996.0
2026-02-17,55616171.0
2026-02-18,55623597.0
2026-02-19,55653217.0
2026-02-20,55664942.0
2026-02-21,55664594.0
2026-02-22,55680635.0
2026-02-23,55636892.0
2026-02-24,55664995.0
2026-02-25,55680281.0
2026-02-26,55685506.0
2026-02-27,55717703.0
2026-02-28,55725740.0
2026-03-01,55733560.0
2026-03-02,55734147.0
2026-03-03,55739191.0
2026-03-04,55732762.0
2026-03-05,55747319.0
2026-03-06,55769047.0
2026-03-07,55799136.0
2026-03-08,55813011.0
2026-03-09,55827283.0
2026-03-10,55819167.0
2026-03-11,55838310.0
2026-03-12,55865010.0
2026-03-13,55888507.0
2026-03-14,55919749.0
2026-03-15,55930625.0
2026-03-16,55892772.0
2026-03-17,55862152.0
2026-03-18,55874497.0
2026-03-19,55903324.0
2026-03-20,55912800.0
2026-03-21,55939519.0
2026-03-22,55941962.0
2026-03-23,55946292.0
2026-03-24,55964969.0
2026-03-25,55974391.0
2026-03-26,56008685.0
2026-03-27,56040018.0
2026-03-28,56061083.0
2026-03-29,56080841.0
2026-03-30,56056417.0
2026-03-31,56075317.0
2026-04-01,56071617.0
2026-04-02,56079091.0
2026-04-03,56112009.0
2026-04-04,56130462.0
2026-04-05,56145644.0
2026-04-06,56138678.0
2026-04-07,56145884.0
2026-04-08,56152468.0
2026-04-09,56187403.0
2026-04-10,56201483.0
2026-04-11,56215362.0
2026-04-12,56223594.0
2026-04-13,56211257.0
2026-04-14,56203910.0
2026-04-15,56202974.0
2026-04-16,56222219.0
2026-04-17,56256128.0
2026-04-18,56280220.0
2026-04-19,56288322.0
2026-04-20,56285728.0
2026-04-21,56302688.0
2026-04-22,56308094.0
2026-04-23,56324471.0
2026-04-24,56330108.0
2026-04-25,56348889.0
2026-04-26,56369024.0
2026-04-27,56361110.0
2026-04-28,56356433.0
2026-04-29,56364595.0
2026-04-30,56381267.0
2026-05-01,56378018.0
2026-05-02,56381211.0
2026-05-03,56363582.0
2026-05-04,56327277.0
2026-05-05,56274966.0
2026-05-06,56222744.0
2026-05-07,56124642.0
2026-05-08,56113781.0
2026-05-09,56158391.0
2026-05-10,56180367.0
2026-05-11,56172724.0
2026-05-12,56176890.0
2026-05-13,56183263.0
2026-05-14,56214658.0
2026-05-15,56227596.0
2026-05-16,56242464.0
2026-05-17,56209861.0
2026-05-18,56205481.0
2026-05-19,56192654.0
2026-05-20,56191196.0
2026-05-21,56196298.0
2026-05-22,56226101.0
2026-05-23,56246975.0
2026-05-24,56268527.0
2026-05-25,56237232.0
2026-05-26,56221896.0
2026-05-27,56244512.0
2026-05-28,56263167.0
2026-05-29,56289999.0
2026-05-30,56309712.0
2026-05-31,56306681.0
2026-06-01,56280932.0
2026-06-02,56310598.0
2026-06-03,56336474.0
2026-06-04,56345247.0
2026-06-05,56382301.0
2026-06-06,56365111.0
2026-06-07,56376811.0
2026-06-08,56381725.0
2026-06-09,56402092.0
2026-06-10,56419588.0
2026-06-11,56458413.0
2026-06-12,56437447.0
2026-06-13,56462860.0
2026-06-14,56468303.0
2026-06-15,56463026.0
2026-06-16,56458131.0
2026-06-17,56469759.0
2026-06-18,56490001.0
2026-06-19,56514912.0
2026-06-20,56539986.0
2026-06-21,56517391.0
2026-06-22,56524581.0
2026-06-23,56526454.0
2026-06-24,56550520.0
2026-06-25,56575508.0
2026-06-26,56614412.0
2026-06-27,56624722.0
2026-06-28,56652782.0
2026-06-29,56659603.0
2026-06-30,56685000.0
2026-07-01,56661611.0
2026-07-02,56660765.0
2026-07-03,56669550.0
2026-07-04,56686110.0
2026-07-05,56704897.0
2026-07-06,56722380.0
2026-07-07,56718909.0
2026-07-08,56729738.0
2026-07-09,56742134.0
2026-07-10,56770839.0
2026-07-11,56787425.0
2026-07-12,56802149.0
2026-07-13,56786927.0
2026-07-14,56763679.0
2026-07-15,56779151.0
2026-07-16,56789029.0
2026-07-17,56817180.0
2026-07-18,56819199.0
2026-07-19,56816505.0
2026-07-20,56810282.0
2026-07-21,56801611.0
2026-07-22,56806414.0
2026-07-23,56806108.0
2026-07-24,56830157.0
